,Url,Title,Company,Location,Last_Updated,Rent,Unit,Availability,Phone,AverageRating,# of Reviwer,WalkScore,WalkScore_desc,TransitScore,TransitScore_desc,Rent_by_room
435,https://www.apartments.com/71-barry-st-pittsburgh-pa/x394j3q/,71 Barry St,,"Pittsburgh, PA 15203",New,"$2,500",House for Rent,Available Now,412-650-6810,,,85,Very Walkable,49,Some Transit,"{'4 Beds': '$2,500'}"
436,https://www.apartments.com/501-grandview-ave-pittsburgh-pa/ckgtt4f/,501 Grandview Ave,,"Pittsburgh, PA 15211",1 day Ago,"$4,200",Condo for Rent,Available Now,412-471-4900,,,67,Somewhat Walkable,88,Excellent Transit,"{'2 Beds': '$4,200'}"
437,https://www.apartments.com/204-taylor-st-pittsburgh-pa/c224wke/,204 Taylor St,,"Pittsburgh, PA 15224",New,"$1,250",2 Bed,Available Now,724-933-6300,,,95,Walker's Paradise,57,Good Transit,"{'2 Beds': '$1,250'}"
438,https://www.apartments.com/1107-mt-royal-blvd-pittsburgh-pa/sl62s67/,1107 Mt Royal Blvd,,"Pittsburgh, PA 15223",New,$675,1 Bed,Available Now,412-963-7655,,,56,Somewhat Walkable,25,Some Transit,{'1 Bed': '$675'}
439,https://www.apartments.com/176-45th-st-pittsburgh-pa/gbk1dcw/,176 45th St,,"Pittsburgh, PA 15201",New,"$1,750",House for Rent,Available Now,724-733-7100,,,79,Very Walkable,50,Good Transit,"{'2 Beds': '$1,750'}"
440,https://www.apartments.com/1205-w-north-ave-pittsburgh-pa/xzv1jpq/,1205 W North Ave,,"Pittsburgh, PA 15233",New,"$1,050",1 Bed,Available Now,724-733-7100,,,79,Very Walkable,68,Good Transit,"{'1 Bed': '$1,050'}"
441,https://www.apartments.com/501-grandview-ave-pittsburgh-pa/2r59hm9/,501 Grandview Ave,,"Pittsburgh, PA 15211",1 day Ago,"$4,800",Condo for Rent,Available Now,412-471-4900,,,67,Somewhat Walkable,88,Excellent Transit,"{'2 Beds': '$4,800'}"
442,https://www.apartments.com/2286-shady-ave-pittsburgh-pa/5j31r4p/,2286 Shady Ave,,"Pittsburgh, PA 15217",New,Call for Rent,Townhome for Rent,Available Now,724-437-7100,,,84,Very Walkable,53,Good Transit,{'2 Beds': 'Call for Rent'}
443,https://www.apartments.com/320-fort-duquesne-blvd-pittsburgh-pa/l3sx5pd/,320 Fort Duquesne Blvd,,"Pittsburgh, PA 15222",1 day Ago,"$2,950",Condo for Rent,Available Now,412-363-4000,,,91,Walker's Paradise,100,Rider's Paradise,"{'2 Beds': '$2,950'}"
444,https://www.apartments.com/1209-w-north-ave-pittsburgh-pa/c3ynm8e/,1209 W North Ave,,"Pittsburgh, PA 15233",New,"$1,095",2 Bed,Available Now,724-733-7100,,,66,Somewhat Walkable,68,Good Transit,"{'2 Beds': '$1,095'}"
445,https://www.apartments.com/516-grandview-ave-pittsburgh-pa/n27gh7p/,516 Grandview Ave,,"Pittsburgh, PA 15211",New,"$1,500",1 Bed,Available Now,412-521-2222,,,67,Somewhat Walkable,88,Excellent Transit,"{'1 Bed': '$1,500'}"
446,https://www.apartments.com/320-fort-duquesne-blvd-pittsburgh-pa/jvffvm7/,320 Fort Duquesne Blvd,,"Pittsburgh, PA 15222",New,"$1,200",Condo for Rent,Available Now,412-363-4000,,,91,Walker's Paradise,100,Rider's Paradise,"{'1 Bed': '$1,200'}"
447,https://www.apartments.com/812-collins-st-pittsburgh-pa/14mx2e6/,812 Collins St,,"Pittsburgh, PA 15206",New,"$1,300",2 Bed,Available Now,724-933-6300,,,68,Somewhat Walkable,51,Good Transit,"{'2 Beds': '$1,300'}"
448,https://www.apartments.com/767-college-st-pittsburgh-pa/w2fq2dh/,767 College St,,"Pittsburgh, PA 15232",New,"$2,500",Condo for Rent,Available Now,724-733-7100,,,93,Walker's Paradise,71,Excellent Transit,"{'3 Beds': '$2,500'}"
449,https://www.apartments.com/439-s-graham-st-pittsburgh-pa/phl3wgt/,439 S Graham St,,"Pittsburgh, PA 15232",New,"$1,800",3 Bed,Available Now,724-733-7100,,,93,Walker's Paradise,70,Excellent Transit,"{'3 Beds': '$1,800'}"
450,https://www.apartments.com/2301-mission-st-pittsburgh-pa/s65wpc7/,2301 Mission St,,"Pittsburgh, PA 15203",New,"$2,300",2 Bed,Available Now,412-366-1600,,,86,Very Walkable,51,Good Transit,"{'2 Beds': '$2,300'}"
451,https://www.apartments.com/2301-mission-st-pittsburgh-pa/yhy18zv/,2301 Mission St,,"Pittsburgh, PA 15203",New,"$2,100",2 Bed,Available Now,412-366-1600,,,86,Very Walkable,51,Good Transit,"{'2 Beds': '$2,100'}"
452,https://www.apartments.com/517-malabar-dr-pittsburgh-pa/cb0z9dg/,517 Malabar Dr,,"Pittsburgh, PA 15239",New,"$1,695",House for Rent,Available 03/05/20,412-521-2222,,,17,Car-Dependent,20,Minimal Transit,"{'3 Beds': '$1,695'}"
453,https://www.apartments.com/1402-bellaire-pl-pittsburgh-pa/ml9wctj/,1402 Bellaire Pl,,"Pittsburgh, PA 15226",New,"$1,200",House for Rent,Available 03/05/20,724-733-7100,,,40,Car-Dependent,49,Some Transit,"{'3 Beds': '$1,200'}"
454,https://www.apartments.com/375-n-craig-st-pittsburgh-pa/de93mgl/,375 N Craig St,,"Pittsburgh, PA 15213",1 day Ago,"$1,123",Townhome for Rent,Available Now,281-657-9187,,,84,Very Walkable,71,Excellent Transit,"{'1 Bed': '$1,123'}"
455,https://www.apartments.com/95-pius-st-pittsburgh-pa/4dpdqzh/,95 Pius St,,"Pittsburgh, PA 15203",New,"$2,100",House for Rent,Available 07/01/20,724-705-1083,,,93,Walker's Paradise,58,Good Transit,"{'3 Beds': '$2,100'}"
456,https://www.apartments.com/352-atwood-st-pittsburgh-pa-unit-302/1t5gzj4/,352 Atwood St Unit 302,,"Pittsburgh, PA 15213",1 day Ago,"$1,750",2 Bed,Available 05/01/20,412-404-6828,,,93,Walker's Paradise,70,Excellent Transit,"{'2 Beds': '$1,750'}"
457,https://www.apartments.com/314-washington-rd-pittsburgh-pa/drbv2sh/,314 Washington Rd,,"Pittsburgh, PA 15216",1 day Ago,$658,Townhome for Rent,Available Now,281-657-9187,,,81,Very Walkable,48,Some Transit,{'1 Bed': '$658'}
458,https://www.apartments.com/250-nazareth-way-pittsburgh-pa/8eenbg3/,250 Nazareth Way,,"Pittsburgh, PA 15229",1 day Ago,$615,Townhome for Rent,Available Now,281-657-9187,,,16,Car-Dependent,37,Some Transit,{'1 Bed': '$615'}
459,https://www.apartments.com/2848-brownsville-rd-pittsburgh-pa/gfttfrx/,2848 Brownsville Rd,,"Pittsburgh, PA 15227",1 day Ago,$771,Townhome for Rent,Available Now,281-657-9187,,,77,Very Walkable,43,Some Transit,{'1 Bed': '$771'}
460,https://www.apartments.com/1238-wisconsin-ave-pittsburgh-pa-unit-1/sf5j554/,1238 Wisconsin Ave Unit 1,,"Pittsburgh, PA 15216",New,"$1,200",2 Bed,Available 03/10/20,,,,81,Very Walkable,47,Some Transit,"{'2 Beds': '$1,200'}"
461,https://www.apartments.com/1402-bellaire-pl-pittsburgh-pa/q4wsm0x/,1402 Bellaire Pl,,"Pittsburgh, PA 15226",1 day Ago,"$1,200",House for Rent,Available 04/01/20,412-927-1982,,,40,Car-Dependent,49,Some Transit,"{'3 Beds': '$1,200'}"
462,https://www.apartments.com/1152-greenfield-ave-pittsburgh-pa-unit-3rd-floor/thvv7v8/,1152 Greenfield Ave Unit 3rd floor,,"Pittsburgh, PA 15217",1 day Ago,"$1,040",2 Bed,Available Now,724-237-4057,,,79,Very Walkable,50,Good Transit,"{'2 Beds': '$1,040'}"
463,https://www.apartments.com/511-farnsworth-st-pittsburgh-pa-unit-511/tnxc37b/,511 Farnsworth St Unit 511,,"Pittsburgh, PA 15207",1 day Ago,$995,2 Bed,Available Now,724-739-3243,,,66,Somewhat Walkable,44,Some Transit,{'2 Beds': '$995'}
464,https://www.apartments.com/266-plymouth-st-pittsburgh-pa-unit-2/73xgwhx/,266 Plymouth St Unit 2,,"Pittsburgh, PA 15211",1 day Ago,$925,3 Bed,Available Now,833-683-3185,,,56,Somewhat Walkable,58,Good Transit,{'3 Beds': '$925'}
465,https://www.apartments.com/212-e-meyers-st-pittsburgh-pa/kbs36f8/,212 E Meyers St,,"Pittsburgh, PA 15210",1 day Ago,$900,Townhome for Rent,Available Now,412-944-2957,,,65,Somewhat Walkable,50,Good Transit,{'3 Beds': '$900'}
466,https://www.apartments.com/241-reifert-st-pittsburgh-pa-unit-2/rsx5ql2/,241 Reifert St Unit 2,,"Pittsburgh, PA 15210",1 day Ago,$950,4 Bed,Available Now,412-404-6826,,,52,Somewhat Walkable,57,Good Transit,{'4 Beds': '$950'}
467,https://www.apartments.com/3303-juliet-st-pittsburgh-pa-unit-2/hfc4w70/,3303 Juliet St Unit 2,,"Pittsburgh, PA 15213",1 day Ago,"$1,000",3 Bed,Available 08/16/20,833-683-0895,,,86,Very Walkable,67,Good Transit,"{'3 Beds': '$1,000'}"
468,https://www.apartments.com/318-s-bouquet-st-pittsburgh-pa-unit-2f/glknx5w/,318 S Bouquet St Unit 2F,,"Pittsburgh, PA 15213",1 day Ago,$850,Studio,Available 08/01/20,724-602-0627,,,95,Walker's Paradise,70,Excellent Transit,{'Studio': '$850'}
469,https://www.apartments.com/1286-pennsbury-blvd-pittsburgh-pa-unit-1286/xg436pq/,1286 Pennsbury Blvd Unit 1286,,"Pittsburgh, PA 15205",1 day Ago,"$1,700",Condo for Rent,Available Now,724-330-4573,,,18,Car-Dependent,9,Minimal Transit,"{'3 Beds': '$1,700'}"
470,https://www.apartments.com/424-lloyd-st-pittsburgh-pa-unit-3/wqne8pj/,424 Lloyd St Unit 3,,"Pittsburgh, PA 15208",New,$800,1 Bed,Available Now,412-453-4272,,,65,Somewhat Walkable,59,Good Transit,{'1 Bed': '$800'}
471,https://www.apartments.com/4909-centre-ave-pittsburgh-pa-unit-11/18wb864/,4909 Centre Ave Unit 11,,"Pittsburgh, PA 15213",1 day Ago,$950,1 Bed,Available 07/01/20,412-499-3347,,,82,Very Walkable,71,Excellent Transit,{'1 Bed': '$950'}
472,https://www.apartments.com/4909-centre-ave-pittsburgh-pa-unit-15/5tcq0en/,4909 Centre Ave Unit 15,,"Pittsburgh, PA 15213",1 day Ago,$950,1 Bed,Available 08/01/20,412-326-9990,,,82,Very Walkable,71,Excellent Transit,{'1 Bed': '$950'}
473,https://www.apartments.com/5701-munhall-rd-pittsburgh-pa-unit-107/jf6tft6/,5701 Munhall Rd Unit 107,,"Pittsburgh, PA 15217",1 day Ago,$950,1 Bed,Available 08/01/20,724-814-5777,,,91,Walker's Paradise,53,Good Transit,{'1 Bed': '$950'}
474,https://www.apartments.com/514-cato-st-pittsburgh-pa-unit-1/8907150/,514 Cato St Unit 1,,"Pittsburgh, PA 15213",1 day Ago,"$1,800",4 Bed,Available Now,412-392-9686,,,73,Very Walkable,65,Good Transit,"{'4 Beds': '$1,800'}"
475,https://www.apartments.com/241-mckee-pl-pittsburgh-pa-unit-7/s9s2z37/,241 McKee Pl Unit 7,,"Pittsburgh, PA 15213",1 day Ago,"$1,200",2 Bed,Available 08/01/20,412-294-9287,,,95,Walker's Paradise,71,Excellent Transit,"{'2 Beds': '$1,200'}"
476,https://www.apartments.com/5710-phillips-ave-pittsburgh-pa-unit-a6/4v3sxdk/,5710 Phillips Ave Unit A6,,"Pittsburgh, PA 15217",New,"$1,340",2 Bed,Available 08/01/20,412-218-2893,,,92,Walker's Paradise,53,Good Transit,"{'2 Beds': '$1,340'}"
477,https://www.apartments.com/5710-phillips-ave-pittsburgh-pa-unit-a8/0f75051/,5710 Phillips Ave Unit A8,,"Pittsburgh, PA 15217",1 day Ago,$940,1 Bed,Available 08/01/20,412-387-4990,,,92,Walker's Paradise,53,Good Transit,{'1 Bed': '$940'}
478,https://www.apartments.com/5710-phillips-ave-pittsburgh-pa-unit-a4/5k42mkm/,5710 Phillips Ave Unit A4,,"Pittsburgh, PA 15217",New,$950,1 Bed,Available 08/01/20,412-218-1921,,,92,Walker's Paradise,53,Good Transit,{'1 Bed': '$950'}
479,https://www.apartments.com/5706-darlington-rd-pittsburgh-pa-unit-flr-1/llch75e/,5706 Darlington Rd Unit Flr 1,,"Pittsburgh, PA 15217",1 day Ago,"$1,550",3 Bed,Available Now,412-223-3410,,,94,Walker's Paradise,55,Good Transit,"{'3 Beds': '$1,550'}"
480,https://www.apartments.com/6350-forward-ave-pittsburgh-pa-unit-13/cj821qd/,6350 Forward Ave Unit 13,,"Pittsburgh, PA 15217",1 day Ago,"$1,025",1 Bed,Available 08/01/20,412-489-0903,,,81,Very Walkable,51,Good Transit,"{'1 Bed': '$1,025'}"
481,https://www.apartments.com/6350-forward-ave-pittsburgh-pa-unit-6/2m1tj9b/,6350 Forward Ave Unit 6,,"Pittsburgh, PA 15217",1 day Ago,$940,1 Bed,Available 08/01/20,724-602-4921,,,81,Very Walkable,51,Good Transit,{'1 Bed': '$940'}
482,https://www.apartments.com/912-maryland-ave-pittsburgh-pa-unit-4b1/8g7j2g1/,912 Maryland Ave Unit 4B1,,"Pittsburgh, PA 15232",1 day Ago,"$1,100",2 Bed,Available Now,724-734-5678,,,90,Walker's Paradise,70,Excellent Transit,"{'2 Beds': '$1,100'}"
483,https://www.apartments.com/294-craft-ave-pittsburgh-pa-unit-10/b46c1b9/,294 Craft Ave Unit 10,,"Pittsburgh, PA 15213",New,$825,1 Bed,Available 03/07/20,415-794-7655,,,81,Very Walkable,71,Excellent Transit,{'1 Bed': '$825'}
484,https://www.apartments.com/1208-hillsdale-ave-pittsburgh-pa/9513297/,1208 Hillsdale Ave,,"Pittsburgh, PA 15216",New,$700,1 Bed,Available Now,724-733-7100,,,76,Very Walkable,47,Some Transit,{'1 Bed': '$700'}
485,https://www.apartments.com/475-flamingo-ave-pittsburgh-pa-unit-1/3vek49d/,475 Flamingo Ave Unit 1,,"Pittsburgh, PA 15235",1 day Ago,$795,2 Bed,Available 04/01/20,412-226-8989,,,7,Car-Dependent,32,Some Transit,{'2 Beds': '$795'}
486,https://www.apartments.com/2727-broadway-ave-pittsburgh-pa-unit-5/kdpeedc/,2727 Broadway Ave Unit 5,,"Pittsburgh, PA 15216",1 day Ago,$975,2 Bed,Available Now,,,,82,Very Walkable,47,Some Transit,{'2 Beds': '$975'}
487,https://www.apartments.com/3409-reiland-st-pittsburgh-pa/7je3j9x/,3409 Reiland St,,"Pittsburgh, PA 15227",1 day Ago,"$1,195",House for Rent,Available Now,,,,13,Car-Dependent,44,Some Transit,"{'3 Beds': '$1,195'}"
488,https://www.apartments.com/3794-woodrow-ave-pittsburgh-pa-unit-1/g2zxnhy/,3794 Woodrow Ave Unit 1,,"Pittsburgh, PA 15227",1 day Ago,"$1,000",3 Bed,Available Now,,,,73,Very Walkable,42,Some Transit,"{'3 Beds': '$1,000'}"
489,https://www.apartments.com/236-smith-way-pittsburgh-pa-unit-2/z3s7ysz/,236 Smith Way Unit 2,,"Pittsburgh, PA 15211",1 day Ago,"$1,300",2 Bed,Available Now,412-489-0095,,,58,Somewhat Walkable,68,Good Transit,"{'2 Beds': '$1,300'}"
490,https://www.apartments.com/3441-ward-st-pittsburgh-pa-unit-5/s637dn6/,3441 Ward St Unit 5,,"Pittsburgh, PA 15213",2 days Ago,"$1,450",2 Bed,Available 08/20/20,724-812-5371,,,89,Very Walkable,67,Good Transit,"{'2 Beds': '$1,450'}"
491,https://www.apartments.com/415-sweetbriar-st-pittsburgh-pa/c5z9twg/,415 Sweetbriar St,,"Pittsburgh, PA 15211",2 days Ago,"$1,100",House for Rent,Available Now,412-727-8501,,,57,Somewhat Walkable,62,Good Transit,"{'2 Beds': '$1,100'}"
492,https://www.apartments.com/6224-fifth-ave-pittsburgh-pa-unit-214f/qyxf83y/,6224 Fifth Ave Unit 214F,,"Pittsburgh, PA 15232",2 days Ago,"$1,380",2 Bed,Available 08/01/20,412-218-1525,,,41,Car-Dependent,67,Good Transit,"{'2 Beds': '$1,380'}"
493,https://www.apartments.com/6224-fifth-ave-pittsburgh-pa-unit-314f/tkv189b/,6224 Fifth Ave Unit 314F,,"Pittsburgh, PA 15232",2 days Ago,"$1,330",2 Bed,Available Now,412-392-7553,,,41,Car-Dependent,67,Good Transit,"{'2 Beds': '$1,330'}"
494,https://www.apartments.com/314-sapphire-way-pittsburgh-pa/m9s303l/,314 Sapphire Way,,"Pittsburgh, PA 15224",2 days Ago,"$1,395",House for Rent,Available Now,,,,95,Walker's Paradise,59,Good Transit,"{'4 Beds': '$1,395'}"
495,https://www.apartments.com/2336-fox-way-pittsburgh-pa/qhxs2hz/,2336 Fox Way,,"Pittsburgh, PA 15203",2 days Ago,"$1,450",House for Rent,Available Now,724-237-4101,,,93,Walker's Paradise,68,Good Transit,"{'3 Beds': '$1,450'}"
496,https://www.apartments.com/2623-jane-st-pittsburgh-pa/s8gyf14/,2623 Jane St,,"Pittsburgh, PA 15203",2 days Ago,"$1,295",Townhome for Rent,Available 04/01/20,844-371-2800,,,90,Walker's Paradise,58,Good Transit,"{'2 Beds': '$1,295'}"
497,https://www.apartments.com/2244-valera-ave-pittsburgh-pa-unit-2/0wwvhf3/,2244 Valera Ave Unit 2,,"Pittsburgh, PA 15210",2 days Ago,$725,1 Bed,Available Now,412-499-3352,,,76,Very Walkable,55,Good Transit,{'1 Bed': '$725'}
498,https://www.apartments.com/2244-valera-ave-pittsburgh-pa-unit-1/h39mnl3/,2244 Valera Ave Unit 1,,"Pittsburgh, PA 15210",2 days Ago,$725,1 Bed,Available Now,412-852-4833,,,76,Very Walkable,55,Good Transit,{'1 Bed': '$725'}
499,https://www.apartments.com/125-dilworth-st-pittsburgh-pa-unit-1/qcyh16z/,125 Dilworth St Unit 1,,"Pittsburgh, PA 15211",2 days Ago,$900,2 Bed,Available 04/01/20,412-347-1606,,,60,Somewhat Walkable,66,Good Transit,{'2 Beds': '$900'}
500,https://www.apartments.com/117-stratford-ave-pittsburgh-pa-unit-1/tt8yyz8/,117 Stratford Ave Unit 1,,"Pittsburgh, PA 15206",2 days Ago,$850,1 Bed,Available Now,412-781-2112,,,90,Walker's Paradise,69,Good Transit,{'1 Bed': '$850'}
501,https://www.apartments.com/3179-penn-ave-pittsburgh-pa-unit-404/6rzy9gt/,3179 Penn Ave Unit 404,,"Pittsburgh, PA 15201",2 days Ago,"$2,000",2 Bed,Available Now,412-294-9526,,,77,Very Walkable,64,Good Transit,"{'2 Beds': '$2,000'}"
502,https://www.apartments.com/244-s-highland-ave-pittsburgh-pa-unit-3/95dlmy5/,244 S Highland Ave Unit 3,,"Pittsburgh, PA 15206",2 days Ago,$800,1 Bed,Available Now,412-781-2112,,,97,Walker's Paradise,71,Excellent Transit,{'1 Bed': '$800'}
503,https://www.apartments.com/5700-bryant-st-pittsburgh-pa-unit-7/644cgls/,5700 Bryant St Unit 7,,"Pittsburgh, PA 15206",2 days Ago,"$1,090",1 Bed,Available 05/05/20,412-799-6780,,,67,Somewhat Walkable,47,Some Transit,"{'1 Bed': '$1,090'}"
504,https://www.apartments.com/261-s-winebiddle-st-pittsburgh-pa-unit-4/y01z3cs/,261 S Winebiddle St Unit 4,,"Pittsburgh, PA 15224",2 days Ago,$950,2 Bed,Available Now,855-376-2919,,,91,Walker's Paradise,63,Good Transit,{'2 Beds': '$950'}
505,https://www.apartments.com/832-greenfield-ave-pittsburgh-pa/g23p7vy/,832 Greenfield Ave,,"Pittsburgh, PA 15217",2 days Ago,"$1,350",House for Rent,Available Now,,,,77,Very Walkable,49,Some Transit,"{'3 Beds': '$1,350'}"
506,https://www.apartments.com/49-schmucker-dr-pittsburgh-pa-unit-b/fc30d0s/,49 Schmucker Dr Unit B,,"Pittsburgh, PA 15236",2 days Ago,$800,2 Bed,Available Now,412-347-1073,,,29,Car-Dependent,21,Minimal Transit,{'2 Beds': '$800'}
507,https://www.apartments.com/1814-kenzie-rd-pittsburgh-pa-unit-1814/5xbk5hm/,1814 Kenzie Rd Unit 1814,,"Pittsburgh, PA 15205",2 days Ago,"$1,200",Condo for Rent,Available Now,724-473-3487,,,21,Car-Dependent,28,Some Transit,"{'2 Beds': '$1,200'}"
508,https://www.apartments.com/318-s-bouquet-st-pittsburgh-pa-unit-1/d9p1p1k/,318 S Bouquet St Unit 1,,"Pittsburgh, PA 15213",2 days Ago,"$1,125",2 Bed,Available 08/01/20,844-322-5697,,,95,Walker's Paradise,70,Excellent Transit,"{'2 Beds': '$1,125'}"
509,https://www.apartments.com/300-washington-rd-pittsburgh-pa-unit-106/gj23hbz/,300 Washington Rd Unit 106,,"Pittsburgh, PA 15221",2 days Ago,$800,1 Bed,Available Now,412-923-4759,,,81,Very Walkable,48,Some Transit,{'1 Bed': '$800'}
510,https://www.apartments.com/42-s-fremont-ave-pittsburgh-pa-unit-42/06d5fs1/,42 S Fremont Ave Unit 42,,"Pittsburgh, PA 15202",2 days Ago,"$1,300",2 Bed,Available Now,724-900-2595,,,74,Very Walkable,43,Some Transit,"{'2 Beds': '$1,300'}"
511,https://www.apartments.com/1001-e-carson-st-pittsburgh-pa-unit-3/0ssrtc3/,1001 E Carson St Unit 3,,"Pittsburgh, PA 15203",2 days Ago,$995,2 Bed,Available 08/01/20,412-314-1577,,,80,Very Walkable,75,Excellent Transit,{'2 Beds': '$995'}
512,https://www.apartments.com/2126-e-carson-st-pittsburgh-pa-unit-1/tp62e89/,2126 E Carson St Unit 1,,"Pittsburgh, PA 15203",2 days Ago,"$1,095",2 Bed,Available 09/01/20,412-314-1590,,,98,Walker's Paradise,65,Good Transit,"{'2 Beds': '$1,095'}"
513,https://www.apartments.com/5801-bryant-st-pittsburgh-pa-unit-2/qv02m2y/,5801 Bryant St Unit 2,,"Pittsburgh, PA 15206",2 days Ago,"$1,450",2 Bed,Available Now,412-557-7692,,,67,Somewhat Walkable,46,Some Transit,"{'2 Beds': '$1,450'}"
514,https://www.apartments.com/1060-cedar-blvd-pittsburgh-pa/6q38bws/,1060 Cedar Blvd,,"Pittsburgh, PA 15228",2 days Ago,"$1,700",House for Rent,Available Now,,,,25,Car-Dependent,29,Some Transit,"{'3 Beds': '$1,700'}"
515,https://www.apartments.com/6047-stanton-ave-pittsburgh-pa-unit-2/6p9t56v/,6047 Stanton Ave Unit 2,,"Pittsburgh, PA 15206",2 days Ago,"$1,595",3 Bed,Available 08/01/20,412-294-9693,,,69,Somewhat Walkable,51,Good Transit,"{'3 Beds': '$1,595'}"
516,https://www.apartments.com/469-freeport-rd-pittsburgh-pa-unit-2/ypt0l5s/,469 Freeport Rd Unit 2,,"Pittsburgh, PA 15238",2 days Ago,$750,1 Bed,Available Now,412-799-6772,,,44,Car-Dependent,37,Some Transit,{'1 Bed': '$750'}
517,https://www.apartments.com/1236-wightman-st-pittsburgh-pa/9he1mw7/,1236 Wightman St,,"Pittsburgh, PA 15217",New,"$2,850",House for Rent,Available Now,412-849-5042,,,66,Somewhat Walkable,58,Good Transit,"{'3 Beds': '$2,850'}"
518,https://www.apartments.com/35-enfield-st-pittsburgh-pa-unit-1/g88vekw/,35 Enfield St Unit 1,,"Pittsburgh, PA 15213",2 days Ago,"$2,200",5 Bed,Available Now,412-536-7154,,,84,Very Walkable,66,Good Transit,"{'4+ Beds': '$2,200'}"
519,https://www.apartments.com/376-meyran-ave-pittsburgh-pa-unit-2/2hpy559/,376 Meyran Ave Unit 2,,"Pittsburgh, PA 15213",2 days Ago,"$1,700",3 Bed,Available 05/01/20,412-517-6847,,,91,Walker's Paradise,68,Good Transit,"{'3 Beds': '$1,700'}"
520,https://www.apartments.com/67-bates-st-pittsburgh-pa/tq0sdr8/,67 Bates St,,"Pittsburgh, PA 15213",2 days Ago,"$1,600",House for Rent,Available Now,412-489-4683,,,74,Very Walkable,69,Good Transit,"{'4 Beds': '$1,600'}"
521,https://www.apartments.com/6-enfield-st-pittsburgh-pa-unit-2/h1w3qf3/,6 Enfield St Unit 2,,"Pittsburgh, PA 15213",2 days Ago,"$1,400",3 Bed,Available Now,412-329-6778,,,84,Very Walkable,66,Good Transit,"{'3 Beds': '$1,400'}"
522,https://www.apartments.com/365-ophelia-st-pittsburgh-pa-unit-two/xd72swm/,365 Ophelia St Unit Two,,"Pittsburgh, PA 15213",2 days Ago,$625,1 Bed,Available Now,724-330-4553,,,75,Very Walkable,70,Excellent Transit,{'1 Bed': '$625'}
523,https://www.apartments.com/6-enfield-st-pittsburgh-pa-unit-1/esn56rn/,6 Enfield St Unit 1,,"Pittsburgh, PA 15213",2 days Ago,"$2,000",4 Bed,Available Now,412-200-7421,,,84,Very Walkable,66,Good Transit,"{'4 Beds': '$2,000'}"
524,https://www.apartments.com/704-enfield-st-pittsburgh-pa/f4b0txt/,704 Enfield St,,"Pittsburgh, PA 15213",2 days Ago,"$1,700",House for Rent,Available Now,412-329-4856,,,84,Very Walkable,66,Good Transit,"{'3 Beds': '$1,700'}"
525,https://www.apartments.com/404-atwood-st-pittsburgh-pa-unit-1/z8qmgrz/,404 Atwood St Unit 1,,"Pittsburgh, PA 15213",2 days Ago,"$1,200",2 Bed,Available Now,724-330-4671,,,91,Walker's Paradise,68,Good Transit,"{'2 Beds': '$1,200'}"
526,https://www.apartments.com/3201-niagara-st-pittsburgh-pa-unit-1/03cq5e0/,3201 Niagara St Unit 1,,"Pittsburgh, PA 15213",2 days Ago,"$1,300",2 Bed,Available Now,724-330-4661,,,75,Very Walkable,70,Excellent Transit,"{'2 Beds': '$1,300'}"
